Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,ISRC,Added By,Added At,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Country
spotify:track:1lRtH4FszTrwwlK5gTSbXO,AMG,"spotify:artist:0elWFr7TW8piilVRYJUe4P, spotify:artist:12GqGscKJx3aE4t07u7eVZ, spotify:artist:6Sbl0NT50roqWvy746MfVf","Natanael Cano, Peso Pluma, Gabito Ballesteros",spotify:album:0s2sLResjP92wRavoj9k0O,AMG,"spotify:artist:0elWFr7TW8piilVRYJUe4P, spotify:artist:12GqGscKJx3aE4t07u7eVZ, spotify:artist:6Sbl0NT50roqWvy746MfVf","Natanael Cano, Peso Pluma, Gabito Ballesteros",11/24/2022,https://i.scdn.co/image/ab67616d0000b273fbf10e7799f39fbcd301e55a,1,1,174942,https://p.scdn.co/mp3-preview/2a54eb02ee2a7e8c47c6107f16272a19a0e6362b?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,93,QZ9QQ2200105,spotify:user:,2023-04-06T09:41:46Z,0.772,0.73,11,-6.657,0,0.0972,0.152,0.000107,0.274,0.786,136.175,3,US
spotify:track:2L9N0zZnd37dwF0clgxMGI,ceilings,spotify:artist:1GmsPCcpKgF9OhlNXjOsbS,Lizzy McAlpine,spotify:album:68L5xVV9wydotfDXEik7eD,five seconds flat,spotify:artist:1GmsPCcpKgF9OhlNXjOsbS,Lizzy McAlpine,4/8/2022,https://i.scdn.co/image/ab67616d0000b273d370fdc4dbc47778b9b667c3,1,8,182887,https://p.scdn.co/mp3-preview/580782ffb17d468fe5d000bdf86cc07926ff9a5a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,91,GBKPL2280163,spotify:user:,2023-04-06T09:41:46Z,0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,3,US
spotify:track:4686eQ81DEswHa90bcdlC9,Rock and A Hard Place,spotify:artist:3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,spotify:album:7Gqqhy2ohX3puChylfkvT0,Rock and A Hard Place,spotify:artist:3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,6/10/2022,https://i.scdn.co/image/ab67616d0000b273f282daf9f783241294438aab,1,1,207540,https://p.scdn.co/mp3-preview/00044664941fe246993a2db5a7b76f95170b58ab?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,85,USWB12201797,spotify:user:,2023-04-06T09:41:46Z,0.582,0.568,1,-7.3,1,0.0275,0.577,0,0.105,0.394,121.991,3,US
spotify:track:2mpoNBkngUEwnaKoBhZ0vl,PRC,"spotify:artist:12GqGscKJx3aE4t07u7eVZ, spotify:artist:0elWFr7TW8piilVRYJUe4P","Peso Pluma, Natanael Cano",spotify:album:2OXBosbXT7Qs3J6vBd6IkI,PRC,"spotify:artist:12GqGscKJx3aE4t07u7eVZ, spotify:artist:0elWFr7TW8piilVRYJUe4P","Peso Pluma, Natanael Cano",1/23/2023,https://i.scdn.co/image/ab67616d0000b2737be314e2f66a9f7ee732395e,1,1,184066,https://p.scdn.co/mp3-preview/04ebbfd99947c52464a0c31b25ccc02fcef69ae0?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,93,QM4TW2315684,spotify:user:,2023-04-06T09:41:46Z,0.784,0.826,7,-6.34,0,0.0538,0.0965,0.0000709,0.123,0.893,138.078,3,US
spotify:track:1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,spotify:artist:5y8tKLUfMvliMe8IKamR32,d4vd,spotify:album:4B3FsNFguOEJ4TWEsct83B,Romantic Homicide,spotify:artist:5y8tKLUfMvliMe8IKamR32,d4vd,7/20/2022,https://i.scdn.co/image/ab67616d0000b273bd1a52b3d5903ee01c216da0,1,1,132630,https://p.scdn.co/mp3-preview/8cae6a028eeb1f196c59746e1b67f2b3c0dc41ae?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,91,QZMEM2232831,spotify:user:,2023-04-06T09:41:46Z,0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,4,US
spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Lavender Haze,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:album:151w1FgRZfnKZA9FEcg9Z3,Midnights,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,10/21/2022,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5,1,1,202395,https://p.scdn.co/mp3-preview/2d101b86335b5086300e756526d95b501afa1ac7?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,88,USUG12205734,spotify:user:,2023-04-06T09:41:46Z,0.733,0.436,10,-10.489,1,0.08,0.258,0.000573,0.157,0.0976,96.985,4,US
spotify:track:3cBsEDNhFI9E82vPj3kvi3,Wasted On You,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,spotify:album:6JlCkqkqobGirPsaleJpFr,Dangerous: The Double Album,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,1/8/2021,https://i.scdn.co/image/ab67616d0000b2737d6813fd233f3bc4977cceca,1,2,178520,https://p.scdn.co/mp3-preview/185a44ab4036da728ee2f90bc0c9e61439f43261?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,84,USUG12004194,spotify:user:,2023-04-06T09:41:46Z,0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196,3,US
spotify:track:3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),"spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:1URnnhqYAYcrqrcwql10ft","Drake, 21 Savage",spotify:album:3cf4iSSKd8ffTncbtKljXw,"Honestly, Nevermind",spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,6/17/2022,https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37,1,14,218364,https://p.scdn.co/mp3-preview/0859116d6b69da68199ee5d8153bf9e33771267c?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,88,USUG12204897,spotify:user:,2023-04-06T09:41:46Z,0.529,0.673,0,-4.711,1,0.175,0.000307,0.00000241,0.093,0.366,165.921,4,US
spotify:track:7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,spotify:artist:4GJ6xDCF5jaUqD6avOuQT6,FIFTY FIFTY,spotify:album:5letLUZIFsQikJYShfGNs4,The Beginning: Cupid,spotify:artist:4GJ6xDCF5jaUqD6avOuQT6,FIFTY FIFTY,2/24/2023,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb,1,2,174253,https://p.scdn.co/mp3-preview/af5c16d4c69be9b3278e7079d5aab14aa425127b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,76,KSA012239181,spotify:user:,2023-04-06T09:41:46Z,0.783,0.592,11,-8.332,0,0.0331,0.435,0.00000415,0.347,0.726,120.018,4,US
spotify:track:0JmnkIqdlnUzPaf8sqBRs3,Moonlight,spotify:artist:1U1el3k54VvEUzo3ybLPlM,Kali Uchis,spotify:album:5OZ44LaqZbpP3m9B3oT8br,Red Moon In Venus,spotify:artist:1U1el3k54VvEUzo3ybLPlM,Kali Uchis,3/3/2023,https://i.scdn.co/image/ab67616d0000b27381fccd758776d16b87721b17,1,14,187723,https://p.scdn.co/mp3-preview/786606c3207fabbeb2a80f17d87570e58d3d8e1f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,81,USUM72219486,spotify:user:,2023-04-06T09:41:46Z,0.642,0.706,7,-6.872,0,0.052,0.518,0,0.25,0.896,136.851,4,US
spotify:track:78Sw5GDo6AlGwTwanjXbGh,Here With Me,spotify:artist:5y8tKLUfMvliMe8IKamR32,d4vd,spotify:album:0OuoHWf8yB0TPzoBWw1R1S,Here With Me,spotify:artist:5y8tKLUfMvliMe8IKamR32,d4vd,9/22/2022,https://i.scdn.co/image/ab67616d0000b273efbe96040319db682b438f11,1,1,242484,https://p.scdn.co/mp3-preview/c897e13337a42e5eca46c144cc95bce2258b5bc1?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,94,QZMEM2209263,spotify:user:,2023-04-06T09:41:46Z,0.574,0.469,4,-8.209,1,0.0254,0.534,0.0000921,0.128,0.288,132.023,4,US
spotify:track:3Qu3Zh4WTKhP9GEXo0aDnb,Thought You Should Know,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,spotify:album:6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,3/3/2023,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,1,17,215571,https://p.scdn.co/mp3-preview/91130ebcd50bcbe8105c8e29a682c6a2ffd42efc?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,80,USUG12202977,spotify:user:,2023-04-06T09:41:46Z,0.53,0.678,6,-6.16,1,0.0278,0.506,0.00000623,0.138,0.508,140.05,4,US
spotify:track:03fs6oV5JAlbytRYf3371S,Everything I Love,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,spotify:album:6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,3/3/2023,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,1,3,187047,https://p.scdn.co/mp3-preview/02f60599bfad09bc52007c1d14d953e4e3cfea26?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,81,USUG12300803,spotify:user:,2023-04-06T09:41:46Z,0.568,0.841,8,-3.802,1,0.0261,0.00514,0.000503,0.147,0.668,103.983,4,US
spotify:track:1SRw5p2lVAi7RGlHEmZg66,Favorite Song,spotify:artist:6BH1xcDkwbbyrLMUKECsW1,Toosii,spotify:album:4XiUZULpVS6gTgKKU7KTX5,Favorite Song,spotify:artist:6BH1xcDkwbbyrLMUKECsW1,Toosii,2/17/2023,https://i.scdn.co/image/ab67616d0000b273083c41df2fbc4cf8c54c7858,1,1,208630,https://p.scdn.co/mp3-preview/e4174d46742321d52ec6b2906925d78d3fe11fc9?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,83,USUM72301797,spotify:user:,2023-04-06T09:41:46Z,0.816,0.367,2,-9.354,1,0.0588,0.314,0,0.0987,0.413,116.035,4,US
spotify:track:2YVlDlk2zRceefo6XlC6DX,Ain’t That Some,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,spotify:album:6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,3/3/2023,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,1,8,158003,https://p.scdn.co/mp3-preview/b62d93ecb5be2900ddf5136d37068d617f00e786?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,84,USUG12300807,spotify:user:,2023-04-06T09:41:46Z,0.641,0.803,6,-5.781,0,0.0286,0.00232,0.00000386,0.361,0.671,121.086,4,US
spotify:track:5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),"spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Calvin Harris, Ellie Goulding",spotify:album:22UyygZceCIfoE0RhENgKx,Miracle (with Ellie Goulding),"spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Calvin Harris, Ellie Goulding",3/10/2023,https://i.scdn.co/image/ab67616d0000b273c58e22815048f8dfb1aa8bd0,1,1,186496,https://p.scdn.co/mp3-preview/48a88093bc85e735791115290125fc354f8ed068?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,88,GBARL2300300,spotify:user:,2023-04-06T09:41:45Z,0.636,0.869,9,-5.289,1,0.0412,0.0378,0.0446,0.0808,0.306,143.011,4,UK
spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,"spotify:artist:78rUTD7y6Cy67W1RVzYs7t, spotify:artist:3LZZPxNDGDFVSIPqf4JuEf","PinkPantheress, Ice Spice",spotify:album:6cVfHBcp3AdpYY0bBglkLN,Boy's a liar Pt. 2,"spotify:artist:78rUTD7y6Cy67W1RVzYs7t, spotify:artist:3LZZPxNDGDFVSIPqf4JuEf","PinkPantheress, Ice Spice",2/3/2023,https://i.scdn.co/image/ab67616d0000b27342c5ba689b2e7cbc208a8fa7,1,1,131013,https://p.scdn.co/mp3-preview/543d8d09a5530a1ab94dd0c6f83fc4ee3e0d7f96?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,97,GBAYE2300015,spotify:user:,2023-04-06T09:41:45Z,0.696,0.809,5,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,4,UK
spotify:track:4DHcnVTT87F0zZhRPYmZ3B,Flowers,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,spotify:album:0HiZ8fNXwJOQcrf5iflrdz,Endless Summer Vacation,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,3/10/2023,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46,1,1,200600,https://p.scdn.co/mp3-preview/5184d19d1b7fcc3e7c067e38af45a7cc80851440?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,89,USSM12209777,spotify:user:,2023-04-06T09:41:45Z,0.707,0.681,0,-4.325,1,0.0668,0.0632,0.00000515,0.0322,0.646,117.999,4,UK
spotify:track:1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,SZA,spotify:album:1nrVofqDRs7cpWXJ49qTnP,SOS,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,SZA,12/8/2022,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5,1,2,153946,https://p.scdn.co/mp3-preview/4bd2dc84016f3743add7eea8b988407b1b900672?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,95,USRC12204584,spotify:user:,2023-04-06T09:41:45Z,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,4,UK
spotify:track:26b3oVLrRUaaybJulow9kz,People,spotify:artist:7kjSuFGKhLm8b5qXoMhRkJ,Libianca,spotify:album:5Hmh6N8oisrcuZKa8EY5dn,People,spotify:artist:7kjSuFGKhLm8b5qXoMhRkJ,Libianca,12/6/2022,https://i.scdn.co/image/ab67616d0000b273fc342f95f117d48dbdde9735,1,1,184791,https://p.scdn.co/mp3-preview/abcbc9adf10ae4901b40b80a30dc194d589c2d62?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,90,QZTB52268087,spotify:user:,2023-04-06T09:41:45Z,0.573,0.422,10,-7.621,0,0.0678,0.551,0.0000131,0.102,0.693,124.357,5,UK
spotify:track:5mHdCZtVyb4DcJw8799hZp,Escapism.,"spotify:artist:5KKpBU5eC2tJDzf0wmlRp2, spotify:artist:12Zk1DFhCbHY6v3xep2ZjI","RAYE, 070 Shake",spotify:album:3U8n8LzBx2o9gYXvvNq4uH,My 21st Century Blues,spotify:artist:5KKpBU5eC2tJDzf0wmlRp2,RAYE,2/3/2023,https://i.scdn.co/image/ab67616d0000b27394e5237ce925531dbb38e75f,1,5,272373,https://p.scdn.co/mp3-preview/8a8fcaf9ddf050562048d1632ddc880c9ce7c972?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,81,QMDA62217995,spotify:user:,2023-04-06T09:41:45Z,0.538,0.742,2,-5.355,1,0.114,0.138,0.0000467,0.0934,0.25,96.107,4,UK
spotify:track:0V3wPSX9ygBnCm8psDIegu,Anti-Hero,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:album:151w1FgRZfnKZA9FEcg9Z3,Midnights,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,10/21/2022,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5,1,3,200690,https://p.scdn.co/mp3-preview/8587a38f3496e9b17e33d89c322c4b69ba899d69?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,94,USUG12205736,spotify:user:,2023-04-06T09:41:45Z,0.637,0.643,4,-6.571,1,0.0519,0.13,0.0000018,0.142,0.533,97.008,4,UK
spotify:track:2L9N0zZnd37dwF0clgxMGI,ceilings,spotify:artist:1GmsPCcpKgF9OhlNXjOsbS,Lizzy McAlpine,spotify:album:68L5xVV9wydotfDXEik7eD,five seconds flat,spotify:artist:1GmsPCcpKgF9OhlNXjOsbS,Lizzy McAlpine,4/8/2022,https://i.scdn.co/image/ab67616d0000b273d370fdc4dbc47778b9b667c3,1,8,182887,https://p.scdn.co/mp3-preview/580782ffb17d468fe5d000bdf86cc07926ff9a5a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,91,GBKPL2280163,spotify:user:,2023-04-06T09:41:45Z,0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,3,UK
spotify:track:4hy7qTxsnyZUZoqo5RtaYq,Eyes Closed,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,spotify:album:6dhAJ4oigNFSv4paZnZHmW,Eyes Closed (Piano Version),spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,3/23/2023,https://i.scdn.co/image/ab67616d0000b2731be19c9e8b8a33d71e8d25d1,1,2,194848,https://p.scdn.co/mp3-preview/7cd2576f2d27799fe8c515c4e0fc880870a5cc88?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,GBAHS2201304,spotify:user:,2023-04-06T09:41:45Z,0.777,0.526,2,-6.221,1,0.0645,0.302,0,0.105,0.389,107.071,4,UK
spotify:track:4Dvkj6JhhA12EX05fT7y2e,As It Was,spotify:artist:6KImCVD70vtIoJWnq6nGn3,Harry Styles,spotify:album:5r36AJ6VOJtp00oxSkBZ5h,Harry's House,spotify:artist:6KImCVD70vtIoJWnq6nGn3,Harry Styles,5/20/2022,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,1,4,167303,https://p.scdn.co/mp3-preview/c43dd07043b29e800c1a65b3a0102861fa3cf418?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,92,USSM12200612,spotify:user:,2023-04-06T09:41:45Z,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4,UK
spotify:track:2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),"spotify:artist:0iEtIxbK0KxaSlF7G42ZOp, spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:1URnnhqYAYcrqrcwql10ft","Metro Boomin, The Weeknd, 21 Savage",spotify:album:7txGsnDSqVMoRl6RQ9XyZP,HEROES & VILLAINS,spotify:artist:0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,12/2/2022,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2,1,10,221520,https://p.scdn.co/mp3-preview/adc5d059e4ccc40bbad75f3844eb03546d9ab05a?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,96,USUG12208791,spotify:user:,2023-04-06T09:41:45Z,0.715,0.62,1,-6.005,0,0.0484,0.417,0,0.0822,0.172,97.95,4,UK
spotify:track:0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),"spotify:artist:46pWGuE3dSwY3bMMXGBvVS, spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx","Rema, Selena Gomez",spotify:album:2b2GHWESCWEuHiCZ2Skedp,Calm Down (with Selena Gomez),"spotify:artist:46pWGuE3dSwY3bMMXGBvVS, spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx","Rema, Selena Gomez",8/25/2022,https://i.scdn.co/image/ab67616d0000b273a3a7f38ea2033aa501afd4cf,1,1,239317,https://p.scdn.co/mp3-preview/b61b32e2928081fc98d438fd8c72919ab4fb12a4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,95,NGA3B2214021,spotify:user:,2023-04-06T09:41:45Z,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,4,UK
spotify:track:0JXXNGljqupsJaZsgSbMZV,Sure Thing,spotify:artist:360IAlyVv4PCEVjgyMZrxK,Miguel,spotify:album:493HYe7N5pleudEZRyhE7R,All I Want Is You,spotify:artist:360IAlyVv4PCEVjgyMZrxK,Miguel,11/26/2010,https://i.scdn.co/image/ab67616d0000b273d5a8395b0d80b8c48a5d851c,1,1,195373,https://p.scdn.co/mp3-preview/d337faa4bb71c8ac9a13998be64fbb0d7d8b8463?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,92,USJI10800160,spotify:user:,2023-04-06T09:41:45Z,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,4,UK
spotify:track:6UN73IYd0hZxLi8wFPMQij,Players,spotify:artist:6AMd49uBDJfhf30Ak2QR5s,Coi Leray,spotify:album:4cAAsw7mPkGt15GXQzWlrM,Players,spotify:artist:6AMd49uBDJfhf30Ak2QR5s,Coi Leray,11/30/2022,https://i.scdn.co/image/ab67616d0000b2731cf7cf4446b496525e423465,1,1,139560,https://p.scdn.co/mp3-preview/3bab012ecf8da1bb3ab617bf8b9ba604d0c3fc2c?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,92,USUM72222387,spotify:user:,2023-04-06T09:41:45Z,0.954,0.516,6,-5.817,1,0.16,0.03,0.00000754,0.0504,0.624,105.001,4,UK
spotify:track:4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),"spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:64M6ah0SkkRsnPGtGiRAbb","David Guetta, Bebe Rexha",spotify:album:7M842DMhYVALrXsw3ty7B3,I'm Good (Blue),"spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:64M6ah0SkkRsnPGtGiRAbb","David Guetta, Bebe Rexha",8/26/2022,https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4,1,1,175238,https://p.scdn.co/mp3-preview/c1de960c1a98f7ab652331e5223c50baba75c460?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,95,UKWLG2200055,spotify:user:,2023-04-06T09:41:45Z,0.561,0.965,7,-3.673,0,0.0343,0.00383,0.00000707,0.371,0.304,128.04,4,UK
spotify:track:6maTPqynTmrkWIralgGaoP,If We Ever Broke Up,spotify:artist:311uEW9rt5g2NmzjGEKS2E,Mae Stephens,spotify:album:4eadTzshRApGna6Ppz5XwO,If We Ever Broke Up,spotify:artist:311uEW9rt5g2NmzjGEKS2E,Mae Stephens,2/10/2023,https://i.scdn.co/image/ab67616d0000b273918207ec2316cec13a0e036f,1,1,142758,https://p.scdn.co/mp3-preview/792ab0581d7246b9f8975b70cba3a61879ef86e2?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,87,GBUM72300969,spotify:user:,2023-04-06T09:41:45Z,0.898,0.732,7,-3.982,1,0.0427,0.621,0.0000129,0.0908,0.96,115.955,4,UK
spotify:track:4W4fNrZYkobj539TOWsLO2,Die For You (with Ariana Grande) - Remix,"spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","The Weeknd, Ariana Grande",spotify:album:35dut3ICqF3NEDkjxfzJJ1,Starboy (Deluxe),spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,3/14/2023,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b,1,19,232857,https://p.scdn.co/mp3-preview/64353aa29b9b3a34b353ab9df27334778e3a261e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,83,USUG12301287,spotify:user:,2023-04-06T09:41:45Z,0.575,0.5,1,-7.594,0,0.0707,0.227,0,0.335,0.506,67.033,4,UK
spotify:track:4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,spotify:album:33inEak0hNKMDePhjGxE61,OneRepublic (Japan Paradise Tour Edition),spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,2/15/2023,https://i.scdn.co/image/ab67616d0000b273fedd3df3fa6f52c42fbb9e08,1,1,148120,https://p.scdn.co/mp3-preview/20d702edf937db0248603243a310404923d5bffb?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,52,USUM72206227,spotify:user:,2023-04-06T09:41:45Z,0.697,0.802,0,-6.412,1,0.0456,0.0988,0.0000355,0.0614,0.822,139.951,4,UK
spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Another Love,spotify:artist:2txHhyCwHjUEpJjWrEyqyX,Tom Odell,spotify:album:0KGBW1MQtC2aFPCDUdAkdJ,Long Way Down,spotify:artist:2txHhyCwHjUEpJjWrEyqyX,Tom Odell,6/17/2013,https://i.scdn.co/image/ab67616d0000b2731b51f809c31f0d98f67c0b7d,1,3,244360,https://p.scdn.co/mp3-preview/0369cb748bc968ffd34fb4ac60f5403f2aad032f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,62,GBARL1300107,spotify:user:,2023-04-06T09:41:45Z,0.442,0.538,4,-8.55,0,0.0451,0.717,0.0000295,0.09,0.139,122.758,4,UK
spotify:track:003vvx7Niy0yvhvHt4a68B,Mr. Brightside,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,The Killers,spotify:album:4piJq7R3gjUOxnYs6lDCTg,Hot Fuss,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,The Killers,2004,https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d,1,2,222973,https://p.scdn.co/mp3-preview/848b1bd5544e82f62f9cfcec65362d0f5369781f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,86,USIR20400274,spotify:user:,2023-04-06T09:41:45Z,0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,4,UK
spotify:track:0rVJ6v23RQozOIvr1YotJP,Hell N Back,spotify:artist:3K2Srho6NCF3o9MswGR76H,Bakar,spotify:album:39qJcvWj03Pcm9HJdb1NR8,Hell N Back (Sped Up),spotify:artist:3K2Srho6NCF3o9MswGR76H,Bakar,8/14/2019,https://i.scdn.co/image/ab67616d0000b2733ee73eb16af247a0ea057542,1,1,213573,https://p.scdn.co/mp3-preview/16f7a5ee995c64abdfe74578a0abf6e37c5129ee?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,57,GBARL1900848,spotify:user:,2023-04-06T09:41:45Z,0.633,0.684,10,-4.314,0,0.591,0.314,0.0000895,0.112,0.725,209.688,4,UK
spotify:track:5RobAV5ROH5KARimi7n3cO,messy in heaven,"spotify:artist:4UWWa5dKgTLAx8mv6Ju6X1, spotify:artist:3yDDYheQFqfhKZXdjFQuuP","venbee, goddard.",spotify:album:0a9uNlopPXGg37OC20qDk6,messy in heaven,"spotify:artist:4UWWa5dKgTLAx8mv6Ju6X1, spotify:artist:3yDDYheQFqfhKZXdjFQuuP","venbee, goddard.",9/23/2022,https://i.scdn.co/image/ab67616d0000b27302402656bca0b5b39489f39a,1,1,170437,https://p.scdn.co/mp3-preview/de6b6c998655f4be3dd79f16b90197f8f6568eb9?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,77,GBARL2201891,spotify:user:,2023-04-06T09:41:45Z,0.62,0.837,8,-4.356,0,0.13,0.128,0.000242,0.242,0.433,172.081,4,UK
